time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3600000000000025,0.13976458855020962,-4.635756071358073,21.46983394097031,5.753174241943192,6.1783983967743445,0.0,0.42696217529404273,-5.658809190265108,4.871683421378758,-0.28824837227664035,-0.09283165267665908,0.0,436.9241920745944,438.3905723908293,437.71384511262653,438.56732894312023
3.4200000000000026,0.16739858233406285,-4.985163563914445,21.760734798326197,5.736160835963277,6.173022550384777,0.0,0.4945690245238378,-5.9890565123594435,4.823102887176386,-0.2755400639282838,-0.08381130664049954,0.0,467.11280228148394,467.8095795159505,465.78150633836816,466.69699327282535
3.4800000000000026,0.1990156803448371,-5.353869877465473,22.04719131392587,5.720304116217452,6.167871012990879,0.0,0.5596822899558522,-6.302052964798587,4.723854358214743,-0.24808100712536302,-0.0903024744184624,0.0,453.29854746730024,452.7705326547615,452.2655374199813,454.40249081679383
3.5400000000000027,0.2346527606616792,-5.741717738024926,22.327669358545975,5.705371187276917,6.162439579529057,0.0,0.6285875251666656,-6.626984824650762,4.623758421392404,-0.2505309794179617,-0.09097012216967487,0.0,456.9771214303222,456.917266627837,456.79866366596815,456.5429134808727
3.6000000000000028,0.2743339125250765,-6.14848285688679,22.60068352689365,5.6903220113938175,6.1571307490704665,0.0,0.6944675551858596,-6.932684115273251,4.4753056938830085,-0.25140191041974314,-0.08391889017562748,0.0,442.3219745209834,442.8958994983938,443.143990794597,443.00905688453287
3.660000000000003,0.31818621121879626,-6.574421823404152,22.86548267156175,5.674963425768032,6.151504311701082,0.0,0.7675873265316763,-7.26601410989577,4.3495867950985225,-0.26717584803633365,-0.1364636555974943,0.0,457.28082389647,453.06562177073295,455.9827562350536,454.65590994800465
3.720000000000003,0.3663494595080872,-7.019833167298375,23.12141222871843,5.659059929315477,6.143201805588561,0.0,0.838396249082085,-7.581825005174273,4.179803522259098,-0.26113625612569885,-0.1424967148408029,0.0,443.60164992078643,443.0879596673886,442.30271722947714,442.728831584812
3.780000000000003,0.41864761024435504,-7.483428388202006,23.365556054294146,5.643433056744877,6.134897877135266,0.0,0.9054004094067699,-7.872214614044492,3.957052138524048,-0.2591084055291048,-0.13126318877631152,0.0,425.8714402560241,426.8128123380531,425.3969563857621,425.4990461035232
3.840000000000003,0.47599031259669206,-7.96828214675374,23.600966384699316,5.628789251846751,6.127001761306653,0.0,1.0065192644865657,-8.289876214631663,3.8872122034880463,-0.2241857980493897,-0.13228742306029478,0.0,488.3299588128773,488.2393284669363,488.25679624870446,490.8009641941361
3.900000000000003,0.5394051555818324,-8.477884308100691,23.83116903173549,5.6151996897196135,6.1187141302714565,0.0,1.107793828983201,-8.69709251393655,3.783670189106314,-0.23154885724852284,-0.1535623212971366,0.0,484.1113115086168,482.49095424471676,483.3245074665426,482.7225449880336
3.960000000000003,0.6092159107660707,-9.01276165313241,24.05564615001633,5.6018239856879255,6.109605792289667,0.0,1.2197837619480392,-9.132191954756065,3.695989147752904,-0.2096950803756838,-0.1485092605322648,0.0,495.3795428223021,495.73197196432113,494.83709316827344,496.399574739576
4.020000000000002,0.6846096815185168,-9.56930895943153,24.268831087592364,5.588812362111501,6.100234839317235,0.0,1.293855530381637,-9.420179152950924,3.409006227323054,-0.23768476038484615,-0.1795108795163809,0.0,424.3991131866205,421.70319821200957,424.37970096768686,421.9190363126416
4.080000000000001,0.7650305696750994,-10.144917356088829,24.46648360333994,5.574368508093354,6.089678338540036,0.0,1.3874327837252198,-9.767242275223921,3.177412008259497,-0.2476345189140451,-0.16962709852214125,0.0,449.9984559443902,450.76868411209733,451.1988066933808,450.3373082033094
4.14,0.8508615584582355,-10.740392645578781,24.64860902913171,5.559788697277419,6.080041265413442,0.0,1.4741074655877875,-10.082579918515442,2.8917524467664806,-0.23505720068514785,-0.14691763618985024,0.0,432.38119785655397,434.2652520683595,432.65462911084717,433.6518005938995
4.199999999999998,0.9427176937333294,-11.35724773535754,24.815877294161773,5.545708920216509,6.0713370440651495,0.0,1.588140089274401,-10.479422211322087,2.6812612162866483,-0.23388741283214465,-0.14161440149995694,0.0,469.3901766128662,469.7832523774858,470.9731704252481,471.0122033625293
4.259999999999997,1.0399121099191366,-11.993041141251618,24.964617519446712,5.531677280775815,6.062590120963513,0.0,1.6521210058117533,-10.714814312182744,2.2759195850062834,-0.2338073068520717,-0.15577742126689356,0.0,390.4594099942124,389.1118133052101,389.18667469268206,389.1311749055402
4.319999999999996,1.1430062437285355,-12.649145990500772,25.095208566474938,5.517944116507895,6.05327585783281,0.0,1.7846812693705398,-11.155203129649191,2.073982299299444,-0.22052992200555507,-0.15418092386928986,0.0,484.1983757168287,484.29790231974135,484.9930119050248,485.94219055529635
4.379999999999995,1.2528490372842014,-13.327907737527907,25.20918089526497,5.504347816129222,6.044842476791764,0.0,1.8771087959467112,-11.470827009136125,1.7233075160717797,-0.24289420448407015,-0.12197581774425474,0.0,427.4327527541656,430.14978215872355,428.87442352750384,426.915790738237
4.439999999999993,1.3688784235167706,-14.027397574396009,25.30341534262299,5.490227778641252,6.037217579276319,0.0,1.9907140595088753,-11.845740677595627,1.4152971242903845,-0.22340492963804406,-0.13998274372220665,0.0,454.8563718468293,453.3967752416489,453.30992870728744,454.81963615774674
4.499999999999992,1.491499293651728,-14.748683747343458,25.377922692718073,5.4770112756819245,6.029696424072583,0.0,2.096871345793533,-12.197531722033236,1.0659905213770797,-0.2146630556779673,-0.10583406152537772,0.0,441.7059400127575,444.49924770132066,442.30814275652637,442.9795118562327
4.559999999999991,1.620963009122689,-15.492375490179848,25.43216592927359,5.464308110219918,6.0230184840056875,0.0,2.218633806417683,-12.592316051885934,0.7393603355086004,-0.20640969530943704,-0.12541077766630462,0.0,462.5136320110271,460.9578207476025,459.64246898356066,460.25378817745445
4.6199999999999894,1.7577984454402653,-16.25992068542916,25.466381604694053,5.452328825185411,6.01520739966038,0.0,2.3426472331203114,-12.992607747073839,0.3983101015151943,-0.1887605604069779,-0.14201954719195914,0.0,463.1727700470732,461.8490890901146,462.5679523761521,463.91877439095873
4.679999999999988,1.9016681763092727,-17.05034997890717,25.478508058173848,5.440470850958004,6.0071625205232255,0.0,2.4531971076096943,-13.355435520815519,0.0033990272937007016,-0.22847794291136195,-0.12167062384287776,0.0,445.0533526011987,446.6997461683247,448.2837880978216,445.0031112380417
